MECID,CommitteeName,Comm_Type,Comm_Status,Candidate FName,Candidate MName,Candidate LName,ElectionDate,Office Sought
C190896,Committee to Elect Laura Loyacono,Candidate,Terminated,Laura,,Loyacono,8/4/2020,State Representative
C190897,Yvonne Reeves Chong for Us Committee,Candidate,Active,Yvonne,Reeves,Chong,8/4/2020,State Representative
C190897,Yvonne Reeves Chong for Us Committee,Candidate,Active,Yvonne,Reeves,Chong,11/3/2020,State Representative
C190898,No Bans on Choice,Campaign,Terminated,,,,,
C190899,Friends of Samuel Snider,Candidate,Active,Samuel,,Snider,8/4/2020,State Representative
C190900,Friends for Rusty MacLachlan,Candidate,Active,Rusty,,MacLachlan,8/4/2020,Associate Commissioner
C190900,Friends for Rusty MacLachlan,Candidate,Active,Rusty,,MacLachlan,11/3/2020,Associate Commissioner
C190901,Davidson For MO 48,Candidate,Terminated,Jason,E,Davidson,8/4/2020,State Representative
C190902,Davoli for Council,Candidate,Terminated,Sarah,,Davoli,8/6/2019,County Council
C190903,Jacque Sample for Missouri,Candidate,Active,Jacque,,Sample,8/4/2020,State Representative
C190903,Jacque Sample for Missouri,Candidate,Active,Jacque,,Sample,11/3/2020,State Representative
C190904,Let's Go MO!,Political Action,Active,,,,,
C190905,Friends for Ed Lewis,Candidate,Active,Edwin,G,Lewis,8/4/2020,State Representative
C190905,Friends for Ed Lewis,Candidate,Active,Edwin,G,Lewis,11/3/2020,State Representative
C190906,MissouriValues,Political Action,Active,,,,,
C190907,Mighty Missouri PAC,Political Action,Active,,,,,
C190908,417 PAC,Political Action,Active,,,,,
C190909,Friends of John Voss,Candidate,Active,John,F,Voss,8/4/2020,State Representative
C190910,SaveHermann,Political Action,Active,,,,,
C190912,StreetCred PAC,Political Action,Active,,,,,
C190913,Michelle Sherod for St. Louis,Candidate,Active,Michelle,,Sherod,8/4/2020,State Senator
C190914,Stand Up to Stigma PAC,Political Action,Active,,,,,
C190915,Myers for Missouri,Candidate,Terminated,Ryan,,Myers,8/4/2020,State Senator
C190916,Pick Wick 4 Clay County Sheriff Wick Pickard,Candidate,Active,Wick,,Pickard,8/4/2020,Sheriff
C190916,Pick Wick 4 Clay County Sheriff Wick Pickard,Candidate,Active,Wick,,Pickard,11/3/2020,Sheriff
C190917,Grain Valley Democrats,Political Action,Active,,,,,
C190918,Missourians for Healthcare,Campaign,Active,,,,,
C190919,Citizens to Elect Kurtis Gregory,Candidate,Active,Kurtis,N,Gregory,8/4/2020,State Representative
C190919,Citizens to Elect Kurtis Gregory,Candidate,Active,Kurtis,N,Gregory,11/3/2020,State Representative
C190920,Conservative Future Fund,Political Action,Terminated,,,,,
C190921,Madam for America,Political Action,Active,,,,,
C190922,Dave Gragg For Missouri,Candidate,Active,Dave,,Gragg,8/4/2020,State Representative
C190922,Dave Gragg For Missouri,Candidate,Active,Dave,,Gragg,11/3/2020,State Representative
C190924,Cecil Ince 2020,Candidate,Terminated,Cecil,,Ince,8/4/2020,Associate Commissioner
C190925,Committee to Elect Amber Moyers,Candidate,Terminated,Amber,,Moyers,8/4/2020,State Representative
C190926,Spirit of Missouri,Political Action,Active,,,,,
C190927,Cigna Corporation Missouri PAC - Federal Committee,Political Action,Active,,,,,
C190928,Citizens For Beyer,Candidate,Active,Chris,,Beyer,8/4/2020,State Representative
C190929,MLPAC,Political Action,Active,,,,,
C190930,Committee to Elect Kaitlin Cavey,Candidate,Terminated,Kaitlin,,Cavey,8/4/2020,State Representative
C190931,Committee for Liberty,Political Action,Active,,,,,
C190932,Committee to Elect Rick Roeber to the 34th,Candidate,Active,Rick,,Roeber,8/4/2020,State Representative
C190932,Committee to Elect Rick Roeber to the 34th,Candidate,Active,Rick,,Roeber,11/3/2020,State Representative
C190933,"Citizens to Elect Angela Mosley, LLC",Candidate,Active,Angela,D.,Mosley,8/4/2020,State Senator
C190933,"Citizens to Elect Angela Mosley, LLC",Candidate,Active,Angela,D.,Mosley,11/3/2020,State Senator
C190934,Committee to Elect Bishop Davidson,Candidate,Active,Bishop ,,Davidson,8/4/2020,State Representative
C190934,Committee to Elect Bishop Davidson,Candidate,Active,Bishop ,,Davidson,11/3/2020,State Representative
C190935,Team Teona McGhaw-Boure',Candidate,Terminated,Teona,,McGhaw-Boure',8/4/2020,State Representative
C190936,Hy-Vee Employees PAC Federal Committee - Missouri,Political Action,Active,,,,,
C190937,The Herrera Committee,Candidate,Terminated,Tammy,L,Herrera,11/5/2019,State Representative
C190938,Sharp for House,Candidate,Active,Mark,,Sharp,11/5/2019,State Representative
C190938,Sharp for House,Candidate,Active,Mark,,Sharp,8/4/2020,State Representative
C190938,Sharp for House,Candidate,Active,Mark,,Sharp,11/3/2020,State Representative
C190939,Page PAC,Political Action,Active,Sam,,Page,,
C190940,Fiala for Missouri,Candidate,Active,Terrence,R,Fiala,8/4/2020,State Representative
C190940,Fiala for Missouri,Candidate,Active,Terrence,R,Fiala,11/3/2020,State Representative
C190941,Committee to Elect Thomas True,Candidate,Terminated,Thomas ,,TRUE,8/4/2020,State Representative
C190942,Growth and Opportunity PAC,Political Action,Active,,,,,
C190943,Southwest Missouri Patriot PAC,Political Action,Active,Bill ,,White,,
C190944,Citizens to Elect Mike Person,Candidate,Active,Michael,A.,Person,11/5/2019,State Representative
C190944,Citizens to Elect Mike Person,Candidate,Active,Michael,A.,Person,8/4/2020,State Representative
C190944,Citizens to Elect Mike Person,Candidate,Active,Michael,A.,Person,11/3/2020,State Representative
C190945,Faber for House 58,Candidate,Terminated,Timothy,T,Faber,8/4/2020,State Representative
C190946,Citizens For Mitchell,Candidate,Terminated,Macy,,Mitchell,8/4/2020,State Representative
C190947,Missourians for Affordable and Clean Energy,Campaign,Active,,,,,
C190948,Citizens for Rasheen Aldridge,Candidate,Active,Rasheen,,Aldridge,11/5/2019,State Representative
C190948,Citizens for Rasheen Aldridge,Candidate,Active,Rasheen,,Aldridge,8/4/2020,State Representative
C190948,Citizens for Rasheen Aldridge,Candidate,Active,Rasheen,,Aldridge,11/3/2020,State Representative
C190949,Bennie Cook for State Representative,Candidate,Active,Bennie,,Cook,8/4/2020,State Representative
C190949,Bennie Cook for State Representative,Candidate,Active,Bennie,,Cook,11/3/2020,State Representative
C190950,Skelton for Missouri,Candidate,Terminated,Michela,,Skelton,8/4/2020,State Senator
C190951,Elect Kenneth Love,Candidate,Terminated,Kenneth,,Love ,2/4/2020,Council Person
C190952,Tony PAC,Political Action,Active,,,,,
C190953,Edward S. Thurman Governor race Candidate,Candidate,Terminated,Edward,S.,Thurman,8/4/2020,Governor
C190954,Citizens to Elect Bill Heisse,Candidate,Active,William,D,Heisse,8/4/2020,State Representative
C190954,Citizens to Elect Bill Heisse,Candidate,Active,William,D,Heisse,11/3/2020,State Representative
C190955,PUT OUR STUDENTS FIRST ,Campaign,Active,,,,,
C190956,JCFRW Donation Account,Political Action,Active,,,,,
C190957,Jeff Francis for Missouri,Candidate,Terminated,Jeff,,Francis,11/5/2019,State Representative
C190958,Missourians for Bowen,Candidate,Terminated,Nathan,R,Bowen,8/4/2020,State Representative
C190959,The Good Folks For Cookson,Candidate,Active,Stephen,C,Cookson,8/4/2020,State Senator
C190960,James Williams for MO House 54,Candidate,Active,James,,Williams,8/4/2020,State Representative
C190960,James Williams for MO House 54,Candidate,Active,James,,Williams,11/3/2020,State Representative
C190961,Friends of Nola Wood,Candidate,Terminated,Nola,,Wood,11/5/2019,State Representative
C190962,Scism For Senate,Candidate,Active,Kent,,Scism,8/4/2020,State Senator
C190963,KCHOA MO Green Party Chapter - Federal,Political Action,Active,,,,,
C190964,Don't Tread on MO PAC,Political Action,Active,,,,,
C190965,Friends of Ryan Jones,Candidate,Terminated,Ryan,,Jones,8/4/2020,State Representative
C190966,Citizens for Todd Boland,Candidate,Active,Todd,,Boland,8/4/2020,Associate Commissioner
C190966,Citizens for Todd Boland,Candidate,Active,Todd,,Boland,11/3/2020,Associate Commissioner
C190967,Friends for Mary Pat Carl,Candidate,Active,Mary Pat,,Carl,8/4/2020,Circuit Attorney
C190968,Citizens 4 Dr. Lisa Thomas,Candidate,Active,Lisa,,Thomas,8/4/2020,State Representative
C190968,Citizens 4 Dr. Lisa Thomas,Candidate,Active,Lisa,,Thomas,11/3/2020,State Representative
C190969,"Life, Liberty, and Property PAC",Political Action,Active,,,,,
C190970,Committee to Elect Yolanda Young,Candidate,Active,Yolanda,R.,Young,11/5/2019,State Representative
C190970,Committee to Elect Yolanda Young,Candidate,Active,Yolanda,R.,Young,8/4/2020,State Representative
C190970,Committee to Elect Yolanda Young,Candidate,Active,Yolanda,R.,Young,11/3/2020,State Representative
C190971,Brattin Brigade PAC,Political Action,Active,,,,,
C190972,Table Rock Conservative PAC,Political Action,Active,,,,,
C190973,Megan Green for St. Louis,Debt Service,Active,Megan,,Green,8/4/2020,State Senator
C190974,Citizens for Vicki Lorenz Englund,Candidate,Active,Vicki,L,Englund,8/4/2020,State Treasurer
C190974,Citizens for Vicki Lorenz Englund,Candidate,Active,Vicki,L,Englund,11/3/2020,State Treasurer
C190975,Kasoff for STL,Candidate,Terminated,Nicholas ,,Kasoff,11/5/2019,State Representative
C190976,Jack PAC,Political Action,Active,Jack,,Coatar,,
C190977,Buchheit-Courtway for Missouri,Candidate,Active,Cyndi,,Buchheit-Courtway,8/4/2020,State Representative
C190977,Buchheit-Courtway for Missouri,Candidate,Active,Cyndi,,Buchheit-Courtway,11/3/2020,State Representative
C190978,Jeremy Eden for Public Administrator,Candidate,Active,Jeremy,,Eden,8/4/2020,Public Administrator
C190978,Jeremy Eden for Public Administrator,Candidate,Active,Jeremy,,Eden,11/3/2020,Public Administrator
C190979,Committee to Elect Benny Earl Thomas H-124,Candidate,Terminated,Benny ,Earl,Thomas ,8/4/2020,State Representative
C190980,CRYSTAL PAC,Political Action,Active,Crystal,,Quade,,
C190981,Mednax Inc PAC Missouri - Federal Committee,Political Action,Active,,,,,
C190982,Friends of Don Baragary,Candidate,Terminated,Don,,Baragary,8/4/2020,State Representative
C190983,Friends of Kim Linhares,Candidate,Terminated,Kim ,,Linhares,8/4/2020,State Representative
C190984,Fogle for Missouri,Candidate,Active,Elizabeth,,Fogle,8/4/2020,State Representative
C190984,Fogle for Missouri,Candidate,Active,Elizabeth,,Fogle,11/3/2020,State Representative
C190985,Missourians for a New Approach,Campaign,Active,,,,,
C190986,Jackson County Leadership PAC,Political Action,Active,,,,,
C190987,Citizens for Anne Schweitzer,Candidate,Active,Anne,M,Schweitzer,3/2/2021,Alderperson
C190988,Best Friends For Missouri,Candidate,Terminated,Karen ,R,Best,8/4/2020,State Representative
C190990,Purple PAC,Political Action,Active,Deb,,Lavender,,
C190991,Keep the Promise PAC,Political Action,Terminated,,,,,
C190993,Citizens for Atchison ,Candidate,Active,Darrell ,,Atchison,8/4/2020,State Representative
C190993,Citizens for Atchison ,Candidate,Active,Darrell ,,Atchison,11/3/2020,State Representative
C190994,Citizens for a Better District 1,Political Action,Active,,,,,
C190995,Stewart for City Council,Candidate,Active,Brice,,Stewart,6/2/2020,Council Person
C190996,Conservative Leaders of Missouri,Political Action,Active,,,,,
C190997,Working Americans Leadership PAC,Political Action,Active,,,,,
C190998,Combs for Missouri,Candidate,Active,Rik ,,Combs ,8/4/2020,Governor
C190998,Combs for Missouri,Candidate,Active,Rik ,,Combs ,11/3/2020,Governor
C191000E,"Roberta ""Bob"" Voorhees",Exemption,Terminated,Roberta,,Voorhees,11/5/2019,State Representative
C191001,Committee to Elect Marlon Anderson,Candidate,Active,Marlon,,Anderson,8/4/2020,State Representative
C191001,Committee to Elect Marlon Anderson,Candidate,Active,Marlon,,Anderson,11/3/2020,State Representative
C191002,Faleti For Missouri,Candidate,Active,Yinka,,Faleti,8/4/2020,Secretary of State
C191002,Faleti For Missouri,Candidate,Active,Yinka,,Faleti,11/3/2020,Secretary of State
C191004,Access MO,Political Action,Active,,,,,
C191005,Devine for Judge ,Candidate,Active,Josh,,Devine,8/4/2020,Circuit Judge
C191005,Devine for Judge ,Candidate,Active,Josh,,Devine,11/3/2020,Circuit Judge
C191006,The Democratic Club of Queeny and Lafayette Townships,Political Action,Active,,,,,
C191007,Comfort !,Candidate,Terminated,Mark,H,Comfort,11/5/2019,State Representative
C191008,Committee to Elect Jean Pretto,Candidate,Active,Emma Jean,,Pretto,8/4/2020,State Representative
C191008,Committee to Elect Jean Pretto,Candidate,Active,Emma Jean,,Pretto,11/3/2020,State Representative
C191011,Perry For The People,Candidate,Active,Rickey,F,Perry,8/4/2020,State Representative
C191011,Perry For The People,Candidate,Active,Rickey,F,Perry,11/3/2020,State Representative
C191012,Citizens to Elect Rachel Suchecki,Candidate,Terminated,Rachel,,Suchecki,8/4/2020,State Representative
C191013,Missouri State Assessors Association PAC ,Political Action,Active,,,,,
C191014,Capaha PAC,Political Action,Active,,,,,
C191015,Holt For Missouri,Candidate,Active,Alexander,T,Holt,8/4/2020,State Representative
C191016,Todd Smith for Judge,Candidate,Terminated,Todd,,Smith,8/4/2020,Associate Circuit Judge
C191017,Putnam County Democratic Committee,Political Party,Active,,,,,
C191018,Boyd For Missouri,Candidate,Active,John,D,Boyd,8/4/2020,State Representative
C191018,Boyd For Missouri,Candidate,Active,John,D,Boyd,11/3/2020,State Representative
C191019,Welch for Missouri,Candidate,Terminated,Maryann,,Welch,8/4/2020,State Representative
C191020,Will Perry for State Rep,Candidate,Active,William,S,Perry,8/4/2020,State Representative
C191021,Mike Steinmeyer For A Better Independence,Candidate,Active,Michael,,Steinmeyer,2/4/2020,Council Person
C191021,Mike Steinmeyer For A Better Independence,Candidate,Active,Michael,,Steinmeyer,6/2/2020,Council Person
C191022,Keep Missouri Great,Political Action,Active,Kent,,Scism,,
C191023,Missouri Central Labor Council PAC,Political Action,Active,,,,,
C191024,Friends of John C Russell,Candidate,Active,John,C,Russell,8/4/2020,Associate Commissioner
C191024,Friends of John C Russell,Candidate,Active,John,C,Russell,11/3/2020,Associate Commissioner
C191025,Finneran for Missouri,Candidate,Active,Rich,,Finneran,8/4/2020,Attorney General
C191025,Finneran for Missouri,Candidate,Active,Rich,,Finneran,11/3/2020,Attorney General
C191026,Committee to Elect Judge Brittney R Smith,Candidate,Active,Brittney,R,Smith,8/4/2020,Associate Circuit Judge
C191026,Committee to Elect Judge Brittney R Smith,Candidate,Active,Brittney,R,Smith,11/3/2020,Associate Circuit Judge
C191027,Missouri Patient Advocacy Council PAC,Political Action,Active,,,,,
C191028,Excelsior PAC,Political Action,Active,,,,,
C191029,Friends For Vic Abundis,Candidate,Active,Victor,R,Abundis,8/4/2020,State Representative
C191029,Friends For Vic Abundis,Candidate,Active,Victor,R,Abundis,11/3/2020,State Representative
C191030,Committee to Elect Jamie Burger HD # 148,Candidate,Active,Jamie,,Burger,8/4/2020,State Representative
C191030,Committee to Elect Jamie Burger HD # 148,Candidate,Active,Jamie,,Burger,11/3/2020,State Representative
C191031,Friends of Michael Davis,Candidate,Active,Michael,,Davis,8/4/2020,State Representative
C191031,Friends of Michael Davis,Candidate,Active,Michael,,Davis,11/3/2020,State Representative
C191032,#NorthCountyExcellence,Political Action,Active,,,,,
C191033,Lewis and Clark Leadership PAC,Political Action,Active,,,,,
C191034,Edward S. Thurman Governor Race Candidate,Candidate,Terminated,Edward,S. ,Thurman,8/4/2020,Governor
C191035,Tri-County PAC,Political Action,Active,Cyndi,,Bucheit-Courtway,,
C191036,United Parcel Service Inc. Political Action Committee Missouri - Federal Committee,Political Action,Active,,,,,
C191037,Vircks Election Committee,Candidate,Active,Brandt,A,Vircks,8/4/2020,State Representative
C191037,Vircks Election Committee,Candidate,Active,Brandt,A,Vircks,11/3/2020,State Representative
C191038,Committee to Elect Dan Hobart,Candidate,Terminated,Dan,,Hobart,2/4/2020,Council Person
C191038,Committee to Elect Dan Hobart,Candidate,Terminated,Dan,,Hobart,6/2/2020,Council Person
C191039,Citizens for Nance,Candidate,Active,Robert ,,Nance,8/4/2020,Treasurer
C191039,Citizens for Nance,Candidate,Active,Robert ,,Nance,11/3/2020,Treasurer
C191040,The Committee To Keep Up With Jones,Candidate,Active,Gabriel,H,Jones,8/4/2020,State Representative
C191040,The Committee To Keep Up With Jones,Candidate,Active,Gabriel,H,Jones,11/3/2020,State Representative
C191041,DentaQuest PAC-TN-I,Political Action,Active,,,,,
C191042,Women For Justice PAC,Political Action,Active,Erica,,Hoffman,,
C191043,Lauderdale for the Lake,Candidate,Active,Duell,,Lauderdale,8/4/2020,State Representative
C191044,Friends to Elect Jim Kalberloh,Candidate,Active,James,K,Kalberloh,8/4/2020,State Representative
C191044,Friends to Elect Jim Kalberloh,Candidate,Active,James,K,Kalberloh,11/3/2020,State Representative
C191045,Terry Dotson for Cass County Sheriff,Candidate,Active,Terry,,Dotson,8/4/2020,Sheriff
C191046,Jack Bates for State Representative,Candidate,Terminated,Jack,D,Bates,8/4/2020,State Representative
C191047,Richardson for MO,Candidate,Terminated,Adam ,,Richardson,8/4/2020,State Representative
C191048,Amalgamated Transit Union Local 1287,Political Action,Active,,,,,
